ticket,opening_time_utc,closing_time_utc,type,lots,original_position_size,symbol,opening_price,closing_price,stop_loss,take_profit,commission_usd,swap_usd,profit_usd,equity_usd,margin_level,close_reason
1173284992,2026-01-27T10:32:12.407000,2026-01-27T10:32:53.768000,buy,0.05,0.05,XAUUSDm,5085.63,5085.905,,,0,0,1.38,,,user
1173284897,2026-01-27T10:32:09.909000,2026-01-27T10:32:53.752000,buy,0.05,0.05,XAUUSDm,5085.811,5085.905,,,0,0,0.47,,,user
1173284941,2026-01-27T10:32:11.354000,2026-01-27T10:32:53.586000,buy,0.05,0.05,XAUUSDm,5085.717,5085.899,,,0,0,0.91,,,user
1173275597,2026-01-27T10:29:35.977000,2026-01-27T10:30:49.218000,buy,0.05,0.05,XAUUSDm,5088.77,5084.637,5085,,0,0,-20.66,,,sl
1173273186,2026-01-27T10:28:22.969000,2026-01-27T10:30:49.125000,buy,0.05,0.05,XAUUSDm,5089.993,5084.637,5085,,0,0,-26.78,,,sl
1173259899,2026-01-27T10:22:28.045000,2026-01-27T10:24:11.360000,buy,0.05,0.05,XAUUSDm,5090.969,5090.476,5087,,0,0,-2.47,,,user
1173250661,2026-01-27T10:18:21.967000,2026-01-27T10:21:45.245000,sell,0.01,0.01,XAUUSDm,5095.608,5091.947,5108,,0,0,3.66,,,user
1173251204,2026-01-27T10:18:47.691000,2026-01-27T10:21:45.089000,sell,0.05,0.05,XAUUSDm,5095.002,5091.947,5108,,0,0,15.27,,,user
1173187788,2026-01-27T09:54:09.420000,2026-01-27T10:06:46.047000,sell,0.05,0.05,XAUUSDm,5096.429,5093.153,,,0,0,16.38,,,user
1173174635,2026-01-27T09:51:24.870000,2026-01-27T10:06:46.046000,sell,0.05,0.05,XAUUSDm,5090.9,5093.153,,,0,0,-11.27,,,user
1173148830,2026-01-27T09:41:58.259000,2026-01-27T09:46:26.304000,sell,0.05,0.05,XAUUSDm,5091.115,5086.004,,,0,0,25.56,,,user
1173142072,2026-01-27T09:39:08.718000,2026-01-27T09:40:12.220000,sell,0.55,0.55,XAUUSDm,5093.213,5092.329,5095,,0,0,48.62,,,user
1173136988,2026-01-27T09:37:38.079000,2026-01-27T09:38:24.165000,sell,0.55,0.55,XAUUSDm,5090.192,5092,5092,,0,0,-99.44,,,sl
1173098385,2026-01-27T09:18:49.691000,2026-01-27T09:33:30.833000,sell,0.05,0.05,XAUUSDm,5084.824,5089.8,5089.8,,0,0,-24.88,,,sl
1173068279,2026-01-27T09:01:32.171000,2026-01-27T09:05:51.852000,sell,0.05,0.05,XAUUSDm,5081.064,5080.412,,,0,0,3.26,,,user
1173074949,2026-01-27T09:05:08.953000,2026-01-27T09:05:51.803000,sell,0.05,0.05,XAUUSDm,5082.986,5080.412,,,0,0,12.87,,,user
1173065830,2026-01-27T09:00:24.586000,2026-01-27T09:01:15.064000,buy,0.05,0.05,XAUUSDm,5080.53,5080.2880000000005,5074.416,,0,0,-1.21,,,user
1173036090,2026-01-27T08:46:31.513000,2026-01-27T08:51:28.997000,sell,0.05,0.05,XAUUSDm,5084.866,5080.618,5090.98,5075,0,0,21.24,,,user
1173025472,2026-01-27T08:42:11.636000,2026-01-27T08:48:17.286000,sell,0.05,0.05,XAUUSDm,5082.017,5081.662,5088,,0,0,1.78,,,user
1173017115,2026-01-27T08:39:32.280000,2026-01-27T08:46:06.027000,sell,0.05,0.05,XAUUSDm,5080.202,5085,5085,,0,0,-23.99,,,sl
1173024364,2026-01-27T08:41:55.907000,2026-01-27T08:46:06.027000,sell,0.05,0.05,XAUUSDm,5079.62,5085,5085,,0,0,-26.9,,,sl
1172849301,2026-01-27T07:41:30.519000,2026-01-27T07:45:44.541000,sell,0.05,0.05,XAUUSDm,5098.959,5094.788,5108,5000,0,0,20.86,,,user
1172836641,2026-01-27T07:38:00.448000,2026-01-27T07:45:44.417000,sell,0.05,0.05,XAUUSDm,5095.241,5094.788,5108,5000,0,0,2.27,,,user
1172755896,2026-01-27T07:09:34.080000,2026-01-27T07:11:16.185000,sell,0.05,0.05,XAUUSDm,5093.731,5089.046,,,0,0,23.43,,,user
1172747775,2026-01-27T07:06:42.094000,2026-01-27T07:11:16.185000,sell,0.05,0.05,XAUUSDm,5089.016,5089.046,,,0,0,-0.15,,,user
1172744343,2026-01-27T07:05:29.922000,2026-01-27T07:11:16.140000,sell,0.05,0.05,XAUUSDm,5086.24,5089.046,,,0,0,-14.03,,,user
1172712493,2026-01-27T06:51:10.406000,2026-01-27T06:55:13.014000,sell,0.05,0.05,XAUUSDm,5092.78,5088.641,5094.8,,0,0,20.69,,,user
1172686375,2026-01-27T06:41:23.759000,2026-01-27T06:55:12.983000,sell,0.05,0.05,XAUUSDm,5086.885,5088.641,5094.8,,0,0,-8.78,,,user
1172699387,2026-01-27T06:46:37.543000,2026-01-27T06:52:19.297000,sell,0.05,0.05,XAUUSDm,5090.545,5090.25,5094.8,,0,0,1.48,,,user
1172643860,2026-01-27T06:17:59.178000,2026-01-27T06:26:55.915000,sell,0.05,0.05,XAUUSDm,5081.165,5082.897,5089,,0,0,-8.66,,,user
1172652245,2026-01-27T06:23:07.350000,2026-01-27T06:26:55.915000,sell,0.05,0.05,XAUUSDm,5086.105,5082.897,5089,,0,0,16.04,,,user
1172624711,2026-01-27T06:09:52.416000,2026-01-27T06:10:52.631000,sell,0.05,0.05,XAUUSDm,5082.044,5080.634,,,0,0,7.05,,,user
1172618761,2026-01-27T06:07:19.851000,2026-01-27T06:08:53.275000,sell,0.05,0.05,XAUUSDm,5083.035,5081.123,,,0,0,9.56,,,user
1172608087,2026-01-27T06:01:47.761000,2026-01-27T06:07:17.140000,sell,0.05,0.05,XAUUSDm,5085.652,5083.295,5088,,0,0,11.78,,,user
